transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,week,weekday,transaction_hour
87811,2023-05-08,07:46:29,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-05-08/2023-05-14,Monday,7
87812,2023-05-08,07:46:43,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-08/2023-05-14,Monday,7
87813,2023-05-08,07:47:03,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023-05-08/2023-05-14,Monday,7
87814,2023-05-08,07:49:14,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,2023-05-08/2023-05-14,Monday,7
87815,2023-05-08,07:49:14,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0,2023-05-08/2023-05-14,Monday,7
87816,2023-05-08,07:49:19,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,2023-05-08/2023-05-14,Monday,7
87817,2023-05-08,07:50:25,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2023-05-08/2023-05-14,Monday,7
87818,2023-05-08,07:50:37,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023-05-08/2023-05-14,Monday,7
87819,2023-05-08,07:51:34,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2023-05-08/2023-05-14,Monday,7
87820,2023-05-08,07:51:34,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-08/2023-05-14,Monday,7
87821,2023-05-08,07:51:49,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,2023-05-08/2023-05-14,Monday,7
87822,2023-05-08,07:52:12,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023-05-08/2023-05-14,Monday,7
87823,2023-05-08,07:52:12,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-05-08/2023-05-14,Monday,7
87824,2023-05-08,07:52:40,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-05-08/2023-05-14,Monday,7
87825,2023-05-08,07:52:40,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023-05-08/2023-05-14,Monday,7
87826,2023-05-08,07:52:40,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2023-05-08/2023-05-14,Monday,7
87827,2023-05-08,07:53:11,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,2023-05-08/2023-05-14,Monday,7
87828,2023-05-08,07:53:11,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-05-08/2023-05-14,Monday,7
87829,2023-05-08,07:53:43,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-08/2023-05-14,Monday,7
87830,2023-05-08,07:53:44,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2023-05-08/2023-05-14,Monday,7
87831,2023-05-08,07:54:38,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2023-05-08/2023-05-14,Monday,7
87832,2023-05-08,07:54:42,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-05-08/2023-05-14,Monday,7
87833,2023-05-08,07:54:54,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-08/2023-05-14,Monday,7
87834,2023-05-08,07:55:11,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,2023-05-08/2023-05-14,Monday,7
87835,2023-05-08,07:55:11,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-08/2023-05-14,Monday,7
87836,2023-05-08,07:55:13,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-05-08/2023-05-14,Monday,7
87837,2023-05-08,07:55:13,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023-05-08/2023-05-14,Monday,7
87838,2023-05-08,07:55:13,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,7
87839,2023-05-08,07:55:15,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-05-08/2023-05-14,Monday,7
87840,2023-05-08,07:55:15,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023-05-08/2023-05-14,Monday,7
87841,2023-05-08,07:56:40,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-08/2023-05-14,Monday,7
87842,2023-05-08,07:56:40,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-05-08/2023-05-14,Monday,7
87843,2023-05-08,07:56:45,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023-05-08/2023-05-14,Monday,7
87844,2023-05-08,07:56:45,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-05-08/2023-05-14,Monday,7
87845,2023-05-08,07:58:10,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,7
87846,2023-05-08,07:59:47,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-05-08/2023-05-14,Monday,7
87847,2023-05-08,07:59:50,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2023-05-08/2023-05-14,Monday,7
87848,2023-05-08,08:00:01,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2023-05-08/2023-05-14,Monday,8
87849,2023-05-08,08:00:32,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-08/2023-05-14,Monday,8
87850,2023-05-08,08:00:32,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-05-08/2023-05-14,Monday,8
87851,2023-05-08,08:00:50,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2023-05-08/2023-05-14,Monday,8
87852,2023-05-08,08:01:09,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023-05-08/2023-05-14,Monday,8
87853,2023-05-08,08:01:09,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,2023-05-08/2023-05-14,Monday,8
87854,2023-05-08,08:01:31,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87855,2023-05-08,08:02:18,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2023-05-08/2023-05-14,Monday,8
87856,2023-05-08,08:02:18,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-08/2023-05-14,Monday,8
87857,2023-05-08,08:02:50,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023-05-08/2023-05-14,Monday,8
87858,2023-05-08,08:02:50,1,5,Lower Manhattan,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic,18.0,2023-05-08/2023-05-14,Monday,8
87859,2023-05-08,08:02:57,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,2023-05-08/2023-05-14,Monday,8
87860,2023-05-08,08:03:13,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-05-08/2023-05-14,Monday,8
87861,2023-05-08,08:03:13,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-05-08/2023-05-14,Monday,8
87862,2023-05-08,08:03:28,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-05-08/2023-05-14,Monday,8
87863,2023-05-08,08:04:56,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023-05-08/2023-05-14,Monday,8
87864,2023-05-08,08:04:58,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023-05-08/2023-05-14,Monday,8
87865,2023-05-08,08:05:56,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2023-05-08/2023-05-14,Monday,8
87866,2023-05-08,08:06:29,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-05-08/2023-05-14,Monday,8
87867,2023-05-08,08:06:29,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-05-08/2023-05-14,Monday,8
87868,2023-05-08,08:06:46,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,2023-05-08/2023-05-14,Monday,8
87869,2023-05-08,08:06:52,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2023-05-08/2023-05-14,Monday,8
87870,2023-05-08,08:07:10,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023-05-08/2023-05-14,Monday,8
87871,2023-05-08,08:07:10,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0,2023-05-08/2023-05-14,Monday,8
87872,2023-05-08,08:07:13,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-05-08/2023-05-14,Monday,8
87873,2023-05-08,08:07:18,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,2023-05-08/2023-05-14,Monday,8
87874,2023-05-08,08:07:41,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,2023-05-08/2023-05-14,Monday,8
87875,2023-05-08,08:09:07,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,2023-05-08/2023-05-14,Monday,8
87876,2023-05-08,08:09:53,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2023-05-08/2023-05-14,Monday,8
87877,2023-05-08,08:10:25,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,2023-05-08/2023-05-14,Monday,8
87878,2023-05-08,08:10:25,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023-05-08/2023-05-14,Monday,8
87879,2023-05-08,08:10:35,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023-05-08/2023-05-14,Monday,8
87880,2023-05-08,08:11:23,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023-05-08/2023-05-14,Monday,8
87881,2023-05-08,08:11:23,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-05-08/2023-05-14,Monday,8
87882,2023-05-08,08:12:13,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023-05-08/2023-05-14,Monday,8
87883,2023-05-08,08:12:14,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023-05-08/2023-05-14,Monday,8
87884,2023-05-08,08:12:28,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2023-05-08/2023-05-14,Monday,8
87885,2023-05-08,08:12:33,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023-05-08/2023-05-14,Monday,8
87886,2023-05-08,08:12:57,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023-05-08/2023-05-14,Monday,8
87887,2023-05-08,08:12:57,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87888,2023-05-08,08:13:57,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-05-08/2023-05-14,Monday,8
87889,2023-05-08,08:13:57,1,3,Astoria,15,9.25,Loose Tea,Green tea,Serenity Green Tea,9.25,2023-05-08/2023-05-14,Monday,8
87890,2023-05-08,08:14:08,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023-05-08/2023-05-14,Monday,8
87891,2023-05-08,08:14:41,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-05-08/2023-05-14,Monday,8
87892,2023-05-08,08:14:41,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023-05-08/2023-05-14,Monday,8
87893,2023-05-08,08:14:49,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2023-05-08/2023-05-14,Monday,8
87894,2023-05-08,08:14:50,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,2023-05-08/2023-05-14,Monday,8
87895,2023-05-08,08:16:09,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023-05-08/2023-05-14,Monday,8
87896,2023-05-08,08:16:16,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,2023-05-08/2023-05-14,Monday,8
87897,2023-05-08,08:16:23,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-05-08/2023-05-14,Monday,8
87898,2023-05-08,08:16:23,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-05-08/2023-05-14,Monday,8
87899,2023-05-08,08:16:38,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2023-05-08/2023-05-14,Monday,8
87900,2023-05-08,08:16:38,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87901,2023-05-08,08:16:55,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87902,2023-05-08,08:17:35,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023-05-08/2023-05-14,Monday,8
87903,2023-05-08,08:17:35,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0,2023-05-08/2023-05-14,Monday,8
87904,2023-05-08,08:17:50,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-05-08/2023-05-14,Monday,8
87905,2023-05-08,08:20:09,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-05-08/2023-05-14,Monday,8
87906,2023-05-08,08:20:59,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87907,2023-05-08,08:21:01,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-05-08/2023-05-14,Monday,8
87908,2023-05-08,08:21:01,2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,9.0,2023-05-08/2023-05-14,Monday,8
87909,2023-05-08,08:21:05,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2023-05-08/2023-05-14,Monday,8
87910,2023-05-08,08:21:20,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2023-05-08/2023-05-14,Monday,8
87911,2023-05-08,08:22:16,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2023-05-08/2023-05-14,Monday,8
87912,2023-05-08,08:22:29,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-08/2023-05-14,Monday,8
87913,2023-05-08,08:22:36,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-08/2023-05-14,Monday,8
87914,2023-05-08,08:22:37,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2023-05-08/2023-05-14,Monday,8
87915,2023-05-08,08:22:37,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023-05-08/2023-05-14,Monday,8
87916,2023-05-08,08:22:37,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2023-05-08/2023-05-14,Monday,8
87917,2023-05-08,08:22:50,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-05-08/2023-05-14,Monday,8
87918,2023-05-08,08:22:50,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023-05-08/2023-05-14,Monday,8
87919,2023-05-08,08:22:55,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2023-05-08/2023-05-14,Monday,8
87920,2023-05-08,08:23:24,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023-05-08/2023-05-14,Monday,8
87921,2023-05-08,08:23:30,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023-05-08/2023-05-14,Monday,8
87922,2023-05-08,08:23:51,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2023-05-08/2023-05-14,Monday,8
87923,2023-05-08,08:24:11,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2023-05-08/2023-05-14,Monday,8
87924,2023-05-08,08:25:19,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2023-05-08/2023-05-14,Monday,8
87925,2023-05-08,08:26:00,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-05-08/2023-05-14,Monday,8
87926,2023-05-08,08:26:05,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2023-05-08/2023-05-14,Monday,8
87927,2023-05-08,08:26:31,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023-05-08/2023-05-14,Monday,8
87928,2023-05-08,08:26:31,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,2023-05-08/2023-05-14,Monday,8
87929,2023-05-08,08:29:29,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-05-08/2023-05-14,Monday,8
87930,2023-05-08,08:29:46,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2023-05-08/2023-05-14,Monday,8
87931,2023-05-08,08:29:46,2,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,6.5,2023-05-08/2023-05-14,Monday,8
87932,2023-05-08,08:30:05,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023-05-08/2023-05-14,Monday,8
87933,2023-05-08,08:30:18,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2023-05-08/2023-05-14,Monday,8
87934,2023-05-08,08:30:44,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,2023-05-08/2023-05-14,Monday,8
87935,2023-05-08,08:30:44,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-05-08/2023-05-14,Monday,8
87936,2023-05-08,08:30:44,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023-05-08/2023-05-14,Monday,8
87937,2023-05-08,08:31:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87938,2023-05-08,08:31:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87939,2023-05-08,08:31:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87940,2023-05-08,08:31:13,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023-05-08/2023-05-14,Monday,8
87941,2023-05-08,08:31:13,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023-05-08/2023-05-14,Monday,8
87942,2023-05-08,08:31:13,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023-05-08/2023-05-14,Monday,8
87943,2023-05-08,08:31:13,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-08/2023-05-14,Monday,8
87944,2023-05-08,08:31:36,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2023-05-08/2023-05-14,Monday,8
87945,2023-05-08,08:33:19,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023-05-08/2023-05-14,Monday,8
87946,2023-05-08,08:33:55,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023-05-08/2023-05-14,Monday,8
87947,2023-05-08,08:34:30,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023-05-08/2023-05-14,Monday,8
87948,2023-05-08,08:34:46,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-05-08/2023-05-14,Monday,8
87949,2023-05-08,08:35:33,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,2023-05-08/2023-05-14,Monday,8
87950,2023-05-08,08:35:45,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023-05-08/2023-05-14,Monday,8
87951,2023-05-08,08:36:15,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-05-08/2023-05-14,Monday,8
87952,2023-05-08,08:36:15,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint,8.95,2023-05-08/2023-05-14,Monday,8
87953,2023-05-08,08:36:40,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2023-05-08/2023-05-14,Monday,8
87954,2023-05-08,08:37:35,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-05-08/2023-05-14,Monday,8
87955,2023-05-08,08:38:43,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-08/2023-05-14,Monday,8
87956,2023-05-08,08:39:36,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,2023-05-08/2023-05-14,Monday,8
87957,2023-05-08,08:41:39,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-08/2023-05-14,Monday,8
87958,2023-05-08,08:41:40,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023-05-08/2023-05-14,Monday,8
87959,2023-05-08,08:41:40,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-05-08/2023-05-14,Monday,8
87960,2023-05-08,08:42:27,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,2023-05-08/2023-05-14,Monday,8
87961,2023-05-08,08:42:32,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2023-05-08/2023-05-14,Monday,8
87962,2023-05-08,08:42:38,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023-05-08/2023-05-14,Monday,8
87963,2023-05-08,08:43:29,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-08/2023-05-14,Monday,8
87964,2023-05-08,08:43:42,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,2023-05-08/2023-05-14,Monday,8
87965,2023-05-08,08:44:14,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-05-08/2023-05-14,Monday,8
87966,2023-05-08,08:44:14,2,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,7.0,2023-05-08/2023-05-14,Monday,8
87967,2023-05-08,08:45:13,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023-05-08/2023-05-14,Monday,8
87968,2023-05-08,08:45:19,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023-05-08/2023-05-14,Monday,8
87969,2023-05-08,08:45:40,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2023-05-08/2023-05-14,Monday,8
87970,2023-05-08,08:45:40,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-05-08/2023-05-14,Monday,8
87971,2023-05-08,08:46:00,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023-05-08/2023-05-14,Monday,8
87972,2023-05-08,08:47:56,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023-05-08/2023-05-14,Monday,8
87973,2023-05-08,08:48:19,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2023-05-08/2023-05-14,Monday,8
87974,2023-05-08,08:48:25,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2023-05-08/2023-05-14,Monday,8
87975,2023-05-08,08:48:59,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023-05-08/2023-05-14,Monday,8
87976,2023-05-08,08:50:00,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2023-05-08/2023-05-14,Monday,8
87977,2023-05-08,08:50:22,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2023-05-08/2023-05-14,Monday,8
